A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Predict Time
1650.0,880.0,1220.0,950.0,2010.0,482.0,1300.82,1393.0,694.12,2.077820062637329
1650.0,880.0,1220.0,950.0,2010.0,482.0,1307.09,1344.91,710.3,2.0830252170562744
1650.0,880.0,1220.0,950.0,2010.0,482.0,1263.4,1495.0,744.86,2.101055383682251
1650.0,880.0,1220.0,950.0,2010.0,482.0,1269.89,1658.32,777.37,2.128469228744507
1650.0,880.0,1220.0,950.0,2010.0,482.0,1283.5,1367.36,822.26,2.1317813396453857
1650.0,880.0,1220.0,950.0,2010.0,482.0,1353.09,1370.61,797.61,2.134758710861206
1650.0,880.0,1220.0,950.0,2010.0,482.0,1306.59,1672.95,803.1,2.148681879043579
1650.0,880.0,1220.0,950.0,2010.0,482.0,1181.18,1437.32,903.41,2.153792142868042
1650.0,880.0,1220.0,950.0,2010.0,482.0,1313.98,1419.93,883.94,2.169970750808716
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,976.11,-1964.73,916.22,2.1605279445648193
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,982.2,-1672.69,885.89,2.1683461666107178
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1092.13,-2034.59,962.02,2.199918508529663
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1023.02,-2384.87,1059.45,2.20676589012146
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1282.62,-1817.94,888.52,2.219114065170288
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1043.38,-1542.93,959.42,2.2232720851898193
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1390.89,-1680.48,831.97,2.2244412899017334
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1144.39,-1340.27,890.3,2.225969076156616
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,971.08,-1691.58,1023.68,2.228271245956421
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,1053.44,-1738.72,1008.17,2.2341878414154053
1650.0,880.0,1220.0,250.0,2710.0,702.0,783.75,1639.01,871.28,2.273284673690796
1650.0,880.0,1220.0,250.0,2710.0,702.0,892.61,1621.06,887.7,2.3010480403900146
1650.0,880.0,1220.0,250.0,2710.0,702.0,647.8,1984.32,950.26,2.306089162826538
1650.0,880.0,1220.0,250.0,2710.0,702.0,523.91,2212.49,1005.54,2.323362112045288
1650.0,880.0,1220.0,250.0,2710.0,702.0,1051.23,2066.28,834.21,2.338947057723999
1650.0,880.0,1220.0,250.0,2710.0,702.0,1080.41,1821.99,864.79,2.3416764736175537
1650.0,880.0,1220.0,250.0,2710.0,702.0,1129.83,1944.77,829.89,2.344470739364624
1650.0,880.0,1220.0,250.0,2710.0,702.0,881.82,1780.16,975.45,2.3507325649261475
1650.0,880.0,1220.0,250.0,2710.0,702.0,666.7,1707.91,1112.15,2.3657472133636475
1650.0,880.0,1220.0,250.0,2710.0,702.0,842.66,1802.5,1026.17,2.3677289485931396
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1213.75,-1520.37,760.65,2.042611837387085
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1290.63,-1911.11,858.75,2.0759999752044678
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1206.59,-1879.06,921.33,2.09067702293396
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1462.59,-1781.68,822.21,2.102559804916382
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1373.4,-1999.78,900.07,2.105367422103882
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1259.03,-1589.04,889.53,2.1066434383392334
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1295.34,-1835.43,917.79,2.109557867050171
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1193.12,-1971.8,987.55,2.1119706630706787
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1161.49,-1874.66,990.61,2.1136929988861084
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1283.8,-1516.85,901.2,2.121721029281616
1650.0,880.0,1220.0,537.5,2647.5,702.0,863.68,1734.23,976.46,2.2483956813812256
1650.0,880.0,1220.0,537.5,2647.5,702.0,1001.48,1814.64,907.52,2.2496678829193115
1650.0,880.0,1220.0,537.5,2647.5,702.0,1098.28,1489.37,914.38,2.249805212020874
1650.0,880.0,1220.0,537.5,2647.5,702.0,1080.82,1745.78,891.69,2.2537171840667725
1650.0,880.0,1220.0,537.5,2647.5,702.0,907.37,1848.12,964.9,2.2597920894622803
1650.0,880.0,1220.0,537.5,2647.5,702.0,967.45,2078.69,924.52,2.2692372798919678
1650.0,880.0,1220.0,537.5,2647.5,702.0,986.36,1619.68,986.67,2.269986867904663
1650.0,880.0,1220.0,537.5,2647.5,702.0,846.1,1853.86,1021.96,2.274371862411499
1650.0,880.0,1220.0,537.5,2647.5,702.0,1070.7,1590.31,986.97,2.284837484359741
1650.0,880.0,1220.0,537.5,2647.5,702.0,1168.3,1753.57,933.28,2.2905290126800537
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,708.0,-1645.65,900.28,2.2608983516693115
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,694.38,-1935.54,1018.48,2.292335271835327
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,633.51,-1717.71,1025.99,2.2988641262054443
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,810.23,-1642.47,950.03,2.304197072982788
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,672.78,-1759.17,1027.31,2.3046624660491943
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,679.09,-1345.36,962.94,2.3049352169036865
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,922.22,-1590.17,922.29,2.3177831172943115
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,992.55,-1651.8,912.28,2.3227365016937256
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,1068.55,-1482.76,866.96,2.3287103176116943
1670.0,-880.0,1205.0,210.0,-2435.0,672.0,670.46,-1570.56,1053.42,2.3292081356048584
1650.0,880.0,1220.0,775.0,2647.5,702.0,1032.71,1172.11,865.76,2.116126775741577
1650.0,880.0,1220.0,775.0,2647.5,702.0,1055.06,1361.74,912.69,2.155751943588257
1650.0,880.0,1220.0,775.0,2647.5,702.0,1180.04,1815.11,856.02,2.1862332820892334
1650.0,880.0,1220.0,775.0,2647.5,702.0,1211.34,1594.69,924.58,2.2082021236419678
1650.0,880.0,1220.0,775.0,2647.5,702.0,1226.65,1526.33,942.97,2.2151591777801514
1650.0,880.0,1220.0,775.0,2647.5,702.0,1124.45,1563.43,1014.26,2.2303311824798584
1650.0,880.0,1220.0,775.0,2647.5,702.0,1037.43,1796.4,1039.37,2.240804433822632
1650.0,880.0,1220.0,775.0,2647.5,702.0,1319.73,1833.7,922.83,2.246206045150757
1650.0,880.0,1220.0,775.0,2647.5,702.0,1210.42,1749.8,983.0,2.246265172958374
1650.0,880.0,1220.0,775.0,2647.5,702.0,1165.76,1827.05,995.87,2.248267889022827
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1040.66,-1648.16,891.1,2.1984193325042725
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1040.85,-1579.67,896.48,2.205880880355835
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1024.99,-1668.08,936.52,2.214872121810913
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1051.66,-1832.36,982.82,2.2300527095794678
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1018.94,-1943.58,1038.38,2.2416398525238037
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1360.57,-1685.71,890.41,2.2595155239105225
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,951.45,-1498.43,1050.66,2.2649457454681396
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,912.55,-1732.07,1103.51,2.265092611312866
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1231.41,-1644.47,954.96,2.2662904262542725
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1135.47,-1370.7,955.18,2.266456365585327
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1321.92,1834.17,857.53,2.1406447887420654
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1395.21,1516.82,910.54,2.1578338146209717
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1354.27,1550.88,944.52,2.1675021648406982
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1276.52,1871.18,941.48,2.172961950302124
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1290.7,1311.12,1028.35,2.1770808696746826
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1359.89,1780.65,945.2,2.184852361679077
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1382.54,1582.69,975.12,2.189162015914917
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1315.65,1812.18,1009.0,2.2078301906585693
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1274.36,1701.31,1047.27,2.209735631942749
1650.0,880.0,1220.0,1012.5,2647.5,702.0,1342.92,1542.91,1049.24,2.213120222091675
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1221.6,-1703.63,843.54,2.0841939449310303
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1307.26,-1499.21,842.77,2.1151788234710693
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1170.06,-1336.73,905.39,2.127977132797241
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1231.81,-1645.79,934.81,2.132373571395874
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1247.19,-1725.42,957.65,2.14066481590271
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1246.57,-1869.84,985.95,2.143707036972046
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1269.4,-1927.31,989.41,2.145507574081421
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1328.45,-1590.78,917.88,2.147804021835327
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1250.72,-2200.45,1067.01,2.158801794052124
1670.0,-880.0,1205.0,990.0,-2435.0,672.0,1287.07,-1484.71,946.17,2.159778356552124
1650.0,880.0,1220.0,250.0,2478.5,702.0,658.56,1563.23,883.55,2.234119176864624
1650.0,880.0,1220.0,250.0,2478.5,702.0,782.38,1693.78,911.6,2.280975103378296
1650.0,880.0,1220.0,250.0,2478.5,702.0,689.92,1661.88,1021.37,2.3114984035491943
1650.0,880.0,1220.0,250.0,2478.5,702.0,713.7,1965.28,985.27,2.3200700283050537
1650.0,880.0,1220.0,250.0,2478.5,702.0,916.44,1881.38,933.78,2.331041097640991
1650.0,880.0,1220.0,250.0,2478.5,702.0,1109.47,1456.19,916.79,2.332048177719116
1650.0,880.0,1220.0,250.0,2478.5,702.0,966.78,1779.36,943.11,2.33829665184021
1650.0,880.0,1220.0,250.0,2478.5,702.0,1020.93,1552.2,961.19,2.342031240463257
1650.0,880.0,1220.0,250.0,2478.5,702.0,1041.77,1762.27,929.97,2.3460748195648193
1650.0,880.0,1220.0,250.0,2478.5,702.0,971.79,1714.11,973.29,2.349008321762085
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,628.68,-1759.43,894.59,2.277299642562866
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,830.63,-1593.97,833.11,2.3007867336273193
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,317.54,-1531.82,1085.3,2.3191487789154053
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,1013.62,-1660.12,825.47,2.3293206691741943
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,699.27,-1714.69,983.5,2.335543394088745
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,951.01,-1848.86,974.41,2.372436285018921
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,941.98,-1593.7,948.44,2.3763797283172607
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,952.78,-1472.37,935.06,2.380873441696167
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,729.61,-1238.6,1003.98,2.3841779232025146
1670.0,-880.0,1205.0,135.0,-2120.0,672.0,801.91,-1690.92,1052.08,2.389486074447632
1650.0,880.0,1220.0,600.0,2360.0,702.0,989.59,1945.82,867.16,2.2006661891937256
1650.0,880.0,1220.0,600.0,2360.0,702.0,985.97,1728.59,925.83,2.212045431137085
1650.0,880.0,1220.0,600.0,2360.0,702.0,779.31,1703.9,1035.01,2.219219923019409
1650.0,880.0,1220.0,600.0,2360.0,702.0,1070.53,1844.84,899.99,2.225201368331909
1650.0,880.0,1220.0,600.0,2360.0,702.0,930.04,1566.89,1012.18,2.2289435863494873
1650.0,880.0,1220.0,600.0,2360.0,702.0,1232.81,1625.26,874.48,2.230309247970581
1650.0,880.0,1220.0,600.0,2360.0,702.0,1047.37,1462.79,1003.72,2.2414567470550537
1650.0,880.0,1220.0,600.0,2360.0,702.0,1007.61,1721.67,994.33,2.24751353263855
1650.0,880.0,1220.0,600.0,2360.0,702.0,1185.57,1728.96,951.3,2.263521909713745
1650.0,880.0,1220.0,600.0,2360.0,702.0,1198.9,1092.4,1041.9,2.2636401653289795
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1021.32,-1521.49,829.32,2.265939474105835
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,801.37,-1917.72,1013.64,2.279470205307007
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,835.67,-1698.72,978.34,2.2851006984710693
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,882.43,-1316.98,925.27,2.296416997909546
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,989.6,-1616.53,944.54,2.306091070175171
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,847.31,-1343.01,979.01,2.3126065731048584
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,655.76,-1322.49,1071.23,2.3185365200042725
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,874.05,-1774.92,1053.3,2.322282552719116
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,901.65,-1273.39,979.37,2.32846999168396
1670.0,-880.0,1205.0,375.0,-2120.0,672.0,1117.12,-1650.93,953.19,2.3332231044769287
1650.0,880.0,1220.0,950.0,2360.0,702.0,1310.1,1552.99,911.85,2.14615797996521
1650.0,880.0,1220.0,950.0,2360.0,702.0,1331.85,1567.09,926.82,2.158597707748413
1650.0,880.0,1220.0,950.0,2360.0,702.0,1263.4,1742.54,932.45,2.1596124172210693
1650.0,880.0,1220.0,950.0,2360.0,702.0,1197.84,1563.22,999.48,2.1652448177337646
1650.0,880.0,1220.0,950.0,2360.0,702.0,1202.81,1486.22,1016.97,2.1686370372772217
1650.0,880.0,1220.0,950.0,2360.0,702.0,1405.38,1417.94,940.57,2.169487714767456
1650.0,880.0,1220.0,950.0,2360.0,702.0,1307.1,1651.67,970.14,2.1793525218963623
1650.0,880.0,1220.0,950.0,2360.0,702.0,1315.07,1542.74,1002.17,2.1881539821624756
1650.0,880.0,1220.0,950.0,2360.0,702.0,1367.62,1915.82,931.99,2.1921279430389404
1650.0,880.0,1220.0,950.0,2360.0,702.0,1122.99,1372.15,1130.95,2.197491407394409
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1185.43,-1496.61,895.17,2.1870954036712646
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1235.48,-1674.11,916.04,2.1943395137786865
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1185.26,-1542.58,973.25,2.2198598384857178
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1191.77,-1351.02,943.24,2.22068190574646
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1275.98,-1366.55,932.72,2.2316224575042725
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1192.1,-1609.33,1010.24,2.233720541000366
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1210.97,-1676.73,1017.89,2.2365758419036865
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1211.17,-1324.91,982.84,2.2445409297943115
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1269.58,-1278.02,952.19,2.2454659938812256
1670.0,-880.0,1205.0,825.0,-2120.0,672.0,1258.53,-1501.63,1002.62,2.2509782314300537
1650.0,880.0,1220.0,250.0,2241.5,702.0,950.62,1577.55,888.16,2.2814881801605225
1650.0,880.0,1220.0,250.0,2241.5,702.0,761.68,1569.14,1000.01,2.294755697250366
1650.0,880.0,1220.0,250.0,2241.5,702.0,981.88,1235.96,992.89,2.3122575283050537
1650.0,880.0,1220.0,250.0,2241.5,702.0,924.6,1506.29,990.24,2.318580389022827
1650.0,880.0,1220.0,250.0,2241.5,702.0,985.73,1640.71,952.52,2.3221700191497803
1650.0,880.0,1220.0,250.0,2241.5,702.0,981.04,1587.15,965.71,2.3235795497894287
1650.0,880.0,1220.0,250.0,2241.5,702.0,854.65,1412.25,1045.89,2.3236119747161865
1650.0,880.0,1220.0,250.0,2241.5,702.0,942.33,1347.18,1021.79,2.3254048824310303
1650.0,880.0,1220.0,250.0,2241.5,702.0,895.14,1358.18,1062.36,2.3353421688079834
1650.0,880.0,1220.0,250.0,2241.5,702.0,947.72,1554.12,1030.47,2.344777822494507
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1286.53,-1428.28,885.87,2.1312100887298584
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1263.21,-1690.92,937.82,2.1321980953216553
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1504.78,-1417.28,811.88,2.141509771347046
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1351.95,-1531.41,921.87,2.1536920070648193
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1357.75,-1239.44,879.75,2.1556127071380615
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1388.79,-1715.42,944.84,2.1588571071624756
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1453.73,-1806.64,957.57,2.171281576156616
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1356.05,-1407.22,972.9,2.186815023422241
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1426.63,-1527.11,966.12,2.189368963241577
1670.0,-880.0,1205.0,1065.0,-2120.0,672.0,1184.91,-1464.66,1064.44,2.19089674949646
1650.0,880.0,1220.0,250.0,2010.0,702.0,857.97,1273.18,754.59,2.166020154953003
1650.0,880.0,1220.0,250.0,2010.0,702.0,683.89,1338.46,851.54,2.18074107170105
1650.0,880.0,1220.0,250.0,2010.0,702.0,754.4,1487.97,895.3,2.2250125408172607
1650.0,880.0,1220.0,250.0,2010.0,702.0,802.17,972.59,1026.99,2.259594678878784
1650.0,880.0,1220.0,250.0,2010.0,702.0,1085.74,1309.1,877.66,2.2705953121185303
1650.0,880.0,1220.0,250.0,2010.0,702.0,682.69,1350.79,1054.96,2.2751147747039795
1650.0,880.0,1220.0,250.0,2010.0,702.0,704.94,1623.06,1006.57,2.2761590480804443
1650.0,880.0,1220.0,250.0,2010.0,702.0,850.0,1362.95,992.22,2.280385732650757
1650.0,880.0,1220.0,250.0,2010.0,702.0,673.54,1407.37,1081.25,2.2894599437713623
1650.0,880.0,1220.0,250.0,2010.0,702.0,1029.63,1563.2,940.32,2.306248426437378
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,439.37,-1906.93,1058.24,2.213884115219116
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,352.14,-1697.61,1080.2,2.2213780879974365
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,588.43,-1922.08,1048.54,2.2382848262786865
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,1053.93,-2020.53,944.29,2.276242971420288
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,703.96,-1754.85,1055.68,2.276456594467163
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,824.06,-1835.86,1028.41,2.281848669052124
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,693.55,-1860.21,1098.02,2.2865216732025146
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,759.79,-1679.28,1052.88,2.2916505336761475
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,608.74,-1458.16,1089.86,2.2935826778411865
1670.0,-880.0,1205.0,135.0,-2600.0,877.0,829.87,-1769.84,1042.82,2.2944047451019287
1650.0,880.0,1220.0,537.5,2072.5,702.0,960.89,1375.4,913.52,2.178967237472534
1650.0,880.0,1220.0,537.5,2072.5,702.0,847.8,1663.98,929.27,2.1836307048797607
1650.0,880.0,1220.0,537.5,2072.5,702.0,904.17,1412.93,943.28,2.1841161251068115
1650.0,880.0,1220.0,537.5,2072.5,702.0,1126.18,1201.54,879.48,2.1841514110565186
1650.0,880.0,1220.0,537.5,2072.5,702.0,1032.06,1402.51,921.51,2.198484182357788
1650.0,880.0,1220.0,537.5,2072.5,702.0,790.69,1368.82,1032.27,2.1991536617279053
1650.0,880.0,1220.0,537.5,2072.5,702.0,925.86,1716.51,946.2,2.2108027935028076
1650.0,880.0,1220.0,537.5,2072.5,702.0,1126.42,1423.91,953.46,2.2338616847991943
1650.0,880.0,1220.0,537.5,2072.5,702.0,1136.48,1338.61,966.68,2.2361562252044678
1650.0,880.0,1220.0,537.5,2072.5,702.0,935.47,1353.22,1052.45,2.2367236614227295
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,710.54,-1334.51,975.86,2.1935861110687256
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,830.83,-1999.3,1055.04,2.2079598903656006
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,779.49,-1861.98,1061.49,2.209899663925171
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,883.2,-2322.67,1095.3,2.2141053676605225
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,709.67,-1394.74,1038.25,2.2181737422943115
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,744.78,-1658.69,1122.2,2.245177984237671
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1075.89,-2017.12,1039.93,2.2486379146575928
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,828.27,-1541.16,1082.63,2.2521722316741943
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,1099.8,-1741.76,1005.4,2.256274938583374
1670.0,-880.0,1205.0,375.0,-2600.0,877.0,955.59,-1850.35,1090.55,2.259315252304077
1650.0,880.0,1220.0,775.0,2072.5,702.0,1219.14,1520.51,913.22,2.1646478176116943
1650.0,880.0,1220.0,775.0,2072.5,702.0,1025.06,1396.2,1018.81,2.1660783290863037
1650.0,880.0,1220.0,775.0,2072.5,702.0,1166.55,1338.31,985.55,2.175287961959839
